#METADATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Channel identifier,"Info_Respondent_Name","Info_Respondent_Gender","Info_Respondent_Age","Info_Respondent_Group","Info_Respondent_GazeCalibration","Info_Interval_Type","Info_Interval_Group","Info_Interval_Label","Info_Interval_Start","Info_Interval_Duration","Info_Interval_ParentLabel","Info_Interval_ParentStart","Info_Interval_ParentDuration","Info_AOI_Duration%","Info_AOI_ValidData","Info_AOI_SizePx2","Info_AOI_SizeCm2","Info_AOI_Size%","AOI_GazeMetrics_DwellCount","AOI_GazeMetrics_RevisitCountGazeDwells","AOI_GazeMetrics_HitSequence","AOI_GazeMetrics_HitTimeAoi","AOI_GazeMetrics_HitTimeParent","AOI_GazeMetrics_DwellTimeGazeMs","AOI_GazeMetrics_DwellTimeGaze%","AOI_GazeMetrics_FirstDwellDuration","AOI_GazeMetrics_LastDwellDuration","AOI_GazeMetrics_SkipCount","AOI_FixationMetrics_DwellsFixations","AOI_FixationMetrics_RevisitCountFixationDwells","AOI_FixationMetrics_FixationCount","AOI_FixationMetrics_TtffSequence","AOI_FixationMetrics_TtffAoi","AOI_FixationMetrics_TtffParent","AOI_FixationMetrics_TtffMax","AOI_FixationMetrics_DwellTimeFixationMs","AOI_FixationMetrics_DwellTimeFixation%","AOI_FixationMetrics_DurationFixation","AOI_FixationMetrics_FirstFixationDuration","AOI_FixationMetrics_LastFixationDuration","AOI_FixationMetrics_DispersionFixation","AOI_SaccadeMetrics_DwellsSaccades","AOI_SaccadeMetrics_SaccadeCount","AOI_SaccadeMetrics_EntrySaccadeOnsetAoi","AOI_SaccadeMetrics_EntrySaccadeOnsetParent","AOI_SaccadeMetrics_DurationSaccade","AOI_SaccadeMetrics_AmplitudeSaccade","AOI_SaccadeMetrics_PeakVelocitySaccade","AOI_SaccadeMetrics_PeakAccelerationSaccade","AOI_SaccadeMetrics_PeakDecelerationSaccade","AOI_SaccadeMetrics_DirectionSaccade","AOI_MouseMetrics_MouseClicks"
#Group,Respondent Info,Respondent Info,Respondent Info,Respondent Info,Respondent Info,Interval Info,Interval Info,Interval Info,Interval Info,Interval Info,Interval Info,Interval Info,Interval Info,AOI Info,AOI Info,AOI Info,AOI Info,AOI Info,Gaze based metrics,Gaze based metrics,Gaze based metrics,Gaze based metrics,Gaze based metrics,Gaze based metrics,Gaze based metrics,Gaze based metrics,Gaze based metrics,Gaze based metrics,Fixation based metrics,Fixation based metrics,Fixation based metrics,Fixation based metrics,Fixation based metrics,Fixation based metrics,Fixation based metrics,Fixation based metrics,Fixation based metrics,Fixation based metrics,Fixation based metrics,Fixation based metrics,Fixation based metrics,Saccade based metrics,Saccade based metrics,Saccade based metrics,Saccade based metrics,Saccade based metrics,Saccade based metrics,Saccade based metrics,Saccade based metrics,Saccade based metrics,Saccade based metrics,Mouse based metrics
#Unit,,,,,,,,,Milliseconds,Milliseconds,,Milliseconds,Milliseconds,Percentage,Percentage,Square pixels,Square centimeters,Percentage,,,Index,Milliseconds,Milliseconds,Milliseconds,Percentage,Milliseconds,Milliseconds,,,,,Index,Milliseconds,Milliseconds,Milliseconds,Milliseconds,Percentage,Milliseconds,Milliseconds,Milliseconds,Degrees,,,Milliseconds,Milliseconds,Milliseconds,Degrees,Degrees per second,Degrees per second squared,Degrees per second squared,Degrees,
#Short unit,,,,,,,,,ms,ms,,ms,ms,%,%,px^2,cm^2,%,,,,ms,ms,ms,%,ms,ms,,,,,,ms,ms,ms,ms,%,ms,ms,ms,deg,,,ms,ms,ms,deg,deg/s,deg/s^2,deg/s^2,deg,
#Description,"Name of the respondent.","Gender of the respondent.","Age of the respondent.","Group of the respondent.","Respondent's result from the eyetracker calibration.","Type of the interval that the metrics refers to.","Group of the interval.","Name of the interval.","Start time of the interval (relative to recording start).","Duration of the interval.","Name of the parent.","Start time of the parent (relative to recording start).","Duration of the parent.","Percentage of the parent's duration during which the AOI was active.","Percentage of collected and interpolated samples during the interval. Values below 100% indicate missing data.","Size of the AOI in square pixels.","Size of the AOI in square centimeters.","Percentage of the stimulus' area covered by the AOI.","Count of how often the respondent's gaze entered the AOI (i.e. how often the AOI was visited).","Count of how often the respondent looked back at the AOI after the first dwell.","Index of the order in which the AOIs were gazed at for the first time for the current parent.","Time point at which the gaze entered the AOI for the first time (relative to AOI onset).","Time point at which the gaze entered the AOI for the first time (relative to parent interval onset).","Total time during which the respondent's gaze was recorded inside the AOI.","How much time the respondent spent gazing at the AOI in relation to the time during which the AOI was active.","Duration of the respondent's very first dwell on the AOI.","Duration of the respondent's very last dwell on the AOI.","How many gaze dwells there were without any detected fixation.","Count of how often the respondent looked at the AOI and fixated on it at least once.  A new dwell is counted if the respondent fixated at any location outside the AOI, and then revisited the AOI with at least one fixation.","Count of how often the respondent looked back and fixated at the AOI after the first dwell.","Count of all fixations detected inside the AOI, summed up across all dwells.","Index of the order in which the AOIs were fixated at for the first time for the current parent.","Start time of the respondent's first fixation detected inside the AOI (relative to AOI onset).","Start time of the respondent's first fixation detected inside the AOI (relative to parent interval onset).","Start time of the respondent's first fixation detected inside the AOI (relative to parent interval onset). In case the respondent did not fixate on the AOI, the parent's presentation duration (as maximally possible time) is used as TTFF.","Total time the respondent spent fixating at the AOI (i.e. the sum of all fixation durations inside this AOI).","How much time the respondent spent fixating at the AOI in relation to the time during which the AOI was active.","Average duration of all the respondent's fixations detected inside the AOI.","Duration of the respondent's very first fixation detected inside the AOI.","Duration of the respondent's very last fixation detected inside the AOI.","Average dispersion of all the respondent's fixations detected inside the AOI (i.e. how much the fixation's gaze points are spread out).","Count of how often the respondent looked at the AOI with at least one whole saccade detected between entry and exit.","Count of all saccades with start and end points detected inside the AOI, summed up across all dwells.","Start time of the respondent's first saccade entering the AOI (relative to AOI onset).","Start time of the respondent's first saccade entering the AOI (relative to parent interval onset).","Average duration of all the respondent's saccades detected inside the AOI.","Average amplitude of all the respondent's saccades detected inside the AOI (i.e. angular distance that the eyes travelled from start point to end point).","Average peak velocity of all the respondent's saccades detected inside the AOI (i.e.  the maximal speed of the eyes during this saccade).","Average peak acceleration of all the respondent's saccades detected inside the AOI (i.e.  the maximal increase in speed of the eyes during this saccade).","Average peak deceleration of all the respondent's saccades detected inside the AOI (i.e.  the maximal decrease in speed of the eyes during this saccade).","Average direction of all the respondent's saccades detected inside the AOI, indicated as clockwise angles: 0 degrees mean a horizontal saccade from left to right, 90 degrees a vertical saccade from top to bottom.","Count of all the respondent's mouse clicks detected inside the AOI."
#DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Study Name","Respondent Name","Respondent Gender","Respondent Age","Respondent Group","Gaze Calibration","Type","Group","Label","Start","Duration (ms)","Parent Label","Parent Start","Parent Duration","Duration (%)","Valid data","Size (px2)","Size (cm2)","Size (%)","Dwell count","Revisit count (gaze dwells)","Hit sequence","Hit time (AOI)","Hit time (Parent)","Dwell time (gaze, ms)","Dwell time (gaze, %)","First dwell duration","Last dwell duration","Skip count","Dwells with fixations","Revisit count (fixation dwells)","Fixation count","TTFF sequence","TTFF (AOI)","TTFF (Parent)","TTFF (max.)","Dwell time (fixation, ms)","Dwell time (fixation, %)","Duration of average fixation","First fixation duration","Last fixation duration","Dispersion of average fixation","Dwells with saccades","Saccade count","Entry saccade onset (AOI)","Entry saccade onset (Parent)","Duration of average saccade","Amplitude of average saccade","Peak velocity of average saccade","Peak acceleration of average saccade","Peak deceleration of average saccade","Direction of average saccade","Mouse click count"
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","65cab26453af992019eb1986","OTHER","0","Default","NA","Dynamic AOI","NA","creative feedbback","1151312.71","579443.61","Website 8","69780","2076017.9","27.91","99","NA","NA","NA","105","104","3","53235.29","1134768","100098.63","17.27","272","1216","5","68","67","156","3","53299.29","1134832","1134832","90496.84","15.62","580.11","128","640.84","0.6","36","88","52963.29","1134496","151","6.35","73.96","1317.11","-1465.6","174.1","0"
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","65e1f75ab3efd22e847cfbf0","OTHER","0","Default","NA","Stimulus","","Website 2","69721.5","237429.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","65e1f75ab3efd22e847cfbf0","OTHER","0","Default","NA","Dynamic AOI","NA","visual","217940.85","7932.87","Website 2","69721.5","237429.3","3.34","57.96","NA","NA","NA","2","1","1","1640.65","149860","1465.31","18.47","560","800","0","1","0","2","1","1568.65","149788","149788","1208","15.23","604","504","704","1.047","1","1","NA","NA","456","2.55","34.12","374.11","-338.61","275.22","0"
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","65e1f75ab3efd22e847cfbf0","OTHER","0","Default","NA","Dynamic AOI","NA","creative feedback","218080.02","64019.62","Website 2","69721.5","237429.3","26.96","52.05","NA","NA","NA","19","18","2","3165.48","151524","18197.7","28.43","656","160","2","12","11","25","2","3189.48","151548","151548","10722","16.75","428.88","160","192","0.455","11","15","3093.48","151452","162.13","5.15","47.68","642.19","-473.03","195.96","0"
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","6602fa0262fea183d41fb9e4","OTHER","0","Default","NA","Stimulus","","Website 8","69677","684725.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","6602fa0262fea183d41fb9e4","OTHER","0","Default","NA","Dynamic AOI","NA","visual","368700.99","137617.37","Website 8","69677","684725.3","20.1","94.59","NA","NA","NA","57","56","1","26.01","299050","37302.56","27.11","233","133","3","35","34","76","1","9.51","299033.5","299033.5","49879.74","36.25","656.31","233","100.5","1.32","19","37","NA","NA","78.16","3.04","52.85","1150.78","-458.47","129.92","0"
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","6602fa0262fea183d41fb9e4","OTHER","0","Default","NA","Dynamic AOI","NA","verbal","368816.56","140490.4","Website 8","69677","684725.3","20.52","94.69","NA","NA","NA","26","25","2","1745.44","300885","13551.58","9.65","398","500","0","15","14","35","2","1693.94","300833.5","300833.5","18821","13.4","537.74","600.5","168.5","1.178","7","16","24334.79","339885","135.56","3.44","62.61","1421.03","-755.88","138.73","0"
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","6602fa0262fea183d41fb9e4","OTHER","0","Default","NA","Dynamic AOI","NA","creative feedbback","386729.59","264076.9","Website 8","69677","684725.3","38.57","91.59","NA","NA","NA","142","141","3","425.41","317478","91507.04","34.65","531","133","7","84","83","188","3","473.91","317526.5","317526.5","96980.39","36.72","515.85","266.5","100.5","1.142","55","97","373.91","317426.5","97.92","4.24","67.75","1400.55","-913.46","166.34","0"
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","66316ef9449be347292db0ff","OTHER","0","Default","NA","Stimulus","","Website 8","69693.7","1346513.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","66316ef9449be347292db0ff","OTHER","0","Default","NA","Dynamic AOI","NA","verbal","357001.05","58927.49","Website 8","69693.7","1346513.8","4.38","93.95","NA","NA","NA","23","22","1","139.65","287447","19742.59","33.5","201","1298","0","14","13","47","1","0","287307.35","287307.35","17742.55","30.11","377.5","323.65","1433","1.191","12","31","NA","NA","106.37","6.72","93.24","1831.44","-1207.91","147.77","0"
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","66316ef9449be347292db0ff","OTHER","0","Default","NA","Dynamic AOI","NA","visual","357001.05","58731.83","Website 8","69693.7","1346513.8","4.36","93.93","NA","NA","NA","9","8","2","14801.65","302109","5369.98","9.14","766","367","0","8","7","13","2","14850.65","302158","302158","7298.5","12.43","561.42","201.5","534","1.219","3","6","14751.15","302058.5","66.75","3.87","64.57","1404.54","-375.05","146.06","0"
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","66316ef9449be347292db0ff","OTHER","0","Default","NA","Dynamic AOI","NA","creative feedbback","389540.41","550874.14","Website 8","69693.7","1346513.8","40.91","73.59","NA","NA","NA","216","215","3","485.29","320332","128673.32","23.36","168","367","10","128","127","324","3","502.29","320349","320349","137539.5","24.97","424.5","202","534","1.167","76","176","436.29","320283","93.89","5.29","82.04","1628","-935.79","191.24","0"
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","6632a7976ac65354ad468c94","OTHER","0","Default","NA","Stimulus","","Website 5","69772.9","229494.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","6632a7976ac65354ad468c94","OTHER","0","Default","NA","Dynamic AOI","NA","creative feedback","183214.5","59250.79","Website 5","69772.9","229494.8","25.82","98.3","NA","NA","NA","14","13","1","1614.4","115056","40699.29","68.69","143","256","1","5","4","30","1","4853.9","118295.5","118295.5","32010.5","54.03","1067.02","136","128","1.361","8","22","4270.4","117712","181.05","6.27","90.93","1667.01","-1828.55","158.87","0"
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","6632a7976ac65354ad468c94","OTHER","0","Default","NA","Dynamic AOI","NA","verbal","266622.64","3931.17","Website 5","69772.9","229494.8","1.71","100","NA","NA","NA","3","2","2","462.26","197312","2508.46","63.81","688","592","0","3","2","6","2","606.26","197456","197456","1740.9","44.28","290.15","192","236.9","0.867","3","4","350.26","197200","112","6.67","83.34","1551.11","-1061.29","225.7","0"
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","6642db87936f64e56b101a9b","OTHER","0","Default","NA","Stimulus","","Website 8","69843","891322","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","6642db87936f64e56b101a9b","OTHER","0","Default","NA","Dynamic AOI","NA","verbal","403930.27","38362.8","Website 8","69843","891322","4.3","100","NA","NA","NA","8","7","2","2003.73","336091","8212.34","21.41","273","373","0","5","4","16","2","2017.73","336105","336105","9164.09","23.89","572.76","174.5","86.21","2.423","4","11","1952.23","336039.5","88.23","6.91","103.49","2047.31","-1632.03","209.92","0"
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","6642db87936f64e56b101a9b","OTHER","0","Default","NA","Dynamic AOI","NA","visual","403930.27","37819.82","Website 8","69843","891322","4.24","100","NA","NA","NA","11","10","1","463.73","334551","16496.28","43.62","400","528","0","5","4","22","1","0","334087.27","334087.27","17102.73","45.22","777.4","1137.23","447","1.52","5","16","6256.23","340343.5","105.69","3.15","70.93","1444.37","-1773.39","195.74","0"
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","6642db87936f64e56b101a9b","OTHER","0","Default","NA","Dynamic AOI","NA","creative feedbback","480310.33","287982.66","Website 8","69843","891322","32.31","96.25","NA","NA","NA","99","98","3","19.67","410487","143633.04","49.88","848","336","1","21","20","164","3","0","410467.33","410467.33","167082.17","58.02","1018.79","531.67","2432.5","1.902","31","110","NA","NA","105.93","8.86","105.63","2315.07","-2070.05","141.53","0"
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","664b91865faf971d250f0394","OTHER","0","Default","NA","Stimulus","","Website 2","69743","579073.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","664b91865faf971d250f0394","OTHER","0","Default","NA","Dynamic AOI","NA","creative feedback","304090.51","94447.93","Website 2","69743","579073.1","16.31","99.25","NA","NA","NA","29","28","2","13622.38","252368","60017.87","63.55","432","1232","0","15","14","60","2","12902.38","251648","251648","60218.5","63.76","1003.64","943.5","192.5","0.802","16","39","NA","NA","87.81","4.69","63.69","1209.03","-937.34","145.06","0"
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","664b91865faf971d250f0394","OTHER","0","Default","NA","Dynamic AOI","NA","visual","304090.51","11050.2","Website 2","69743","579073.1","1.91","100","NA","NA","NA","1","0","1","8052.49","242400","245.56","2.22","160","160","0","1","0","1","1","8099.99","242447.5","242447.5","496.5","4.49","496.5","496.5","496.5","2.414","NA","NA","7907.99","242255.5","NA","NA","NA","NA","NA","NA","0"
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","664e67e6d7c465b7ac5e41bf","OTHER","0","Default","NA","Stimulus","","Website 8","69782.6","526753.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","664e67e6d7c465b7ac5e41bf","OTHER","0","Default","NA","Dynamic AOI","NA","verbal","179554.15","9740.82","Website 8","69782.6","526753.6","1.85","93.84","NA","NA","NA","5","4","1","28.45","109800","6972.03","71.58","491","132","0","3","2","16","1","41.45","109813","109813","4593","47.15","287.06","293.5","300.5","0.551","2","10","NA","NA","146.6","6.1","63.69","1085.97","-1041.03","219.41","0"
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","664e67e6d7c465b7ac5e41bf","OTHER","0","Default","NA","Dynamic AOI","NA","visual","181427.39","8242.23","Website 8","69782.6","526753.6","1.56","92.74","NA","NA","NA","1","0","2","4244.21","115889","598.23","7.26","566","566","0","1","0","1","2","4260.71","115905.5","115905.5","500","6.07","500","500","500","0.62","NA","NA","4193.71","115838.5","NA","NA","NA","NA","NA","NA","0"
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","664e67e6d7c465b7ac5e41bf","OTHER","0","Default","NA","Dynamic AOI","NA","creative feedbback","191168.21","67061.8","Website 8","69782.6","526753.6","12.73","75.01","NA","NA","NA","41","40","3","1.39","121387","33614.19","50.12","2099","865","2","22","21","68","3","0","121385.61","121385.61","24201.08","36.09","355.9","451.39","533.5","0.656","20","49","NA","NA","90.04","3.56","61.56","1119.86","-755.97","161.49","0"
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","66879cf6883a2f52a895f6a0","OTHER","0","Default","NA","Stimulus","","Website 8","69778","1713755.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","66879cf6883a2f52a895f6a0","OTHER","0","Default","NA","Dynamic AOI","NA","verbal","346465.34","194571.18","Website 8","69778","1713755.1","11.35","100","NA","NA","NA","63","62","1","1104.66","277792","74226.31","38.15","1568","432","4","42","41","120","1","1152.66","277840","277840","87006.75","44.72","725.06","400","8292.03","1.028","33","74","NA","NA","105.17","5.19","78.1","1634.04","-781.21","134.04","0"
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","66879cf6883a2f52a895f6a0","OTHER","0","Default","NA","Dynamic AOI","NA","visual","346999.95","192967.71","Website 8","69778","1713755.1","11.26","100","NA","NA","NA","35","34","2","2874.05","280096","37882.39","19.63","224","240","2","24","23","42","2","2890.05","280112","280112","24608.5","12.75","585.92","128","160","1.117","11","15","2810.05","280032","99.2","2.81","49","982.91","-367.49","251.96","0"
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","66879cf6883a2f52a895f6a0","OTHER","0","Default","NA","Dynamic AOI","NA","creative feedbback","415941.9","745620.78","Website 8","69778","1713755.1","43.51","77.76","NA","NA","NA","118","117","3","4012.1","350176","170131.14","22.82","160","55472","13","69","68","179","3","4028.1","350192","350192","359456.66","48.21","2008.14","432","1553.05","1.877","54","99","3964.1","350128","111.01","6.71","94.19","2066.44","-1359.5","148.65","0"
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","66a01813e5606637f4544e8f","OTHER","0","Default","NA","Stimulus","","Website 8","69881.1","631478.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","66a01813e5606637f4544e8f","OTHER","0","Default","NA","Dynamic AOI","NA","visual","486147.36","46788.18","Website 8","69881.1","631478.7","7.41","76.45","NA","NA","NA","8","7","2","19622.55","467328","4275.37","9.14","655","353","1","6","5","8","2","19398.05","467103.5","467103.5","4167","8.91","520.88","783.5","184","1.1","2","2","NA","NA","116.25","2.38","74.29","1106.56","-169.35","180","0"
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","66a01813e5606637f4544e8f","OTHER","0","Default","NA","Dynamic AOI","NA","verbal","486675.01","46709.66","Website 8","69881.1","631478.7","7.4","76.77","NA","NA","NA","9","8","3","22694.9","470928","4881.91","10.45","368","112","3","4","3","7","3","31158.9","479392","479392","3977","8.51","568.14","784","720.5","0.976","1","1","NA","NA","56","NA","29.27","390.41","NA","NA","0"
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","66a01813e5606637f4544e8f","OTHER","0","Default","NA","Dynamic AOI","NA","creative feedbback","503742","99707.16","Website 8","69881.1","631478.7","15.79","55.23","NA","NA","NA","13","12","1","14682.1","448543","7156.6","7.18","721","352","3","9","8","13","1","14706.6","448567.5","448567.5","5071.5","5.09","390.12","784.5","600.5","1.107","2","5","14587.1","448448","153.9","5.31","75.39","995.43","-979.17","91.08","0"
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","66a1e13dc844619d91f6fbe6","OTHER","0","Default","NA","Stimulus","","Website 2","69733.3","503667.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","66a1e13dc844619d91f6fbe6","OTHER","0","Default","NA","Dynamic AOI","NA","visual","443601.12","11347.81","Website 2","69733.3","503667.4","2.25","100","NA","NA","NA","5","4","1","9.18","373877","5589.72","49.26","2432","299","0","3","2","3","1","0","373867.82","373867.82","10247.81","90.31","3415.94","2391.68","627.14","2.593","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0"
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","66a1e13dc844619d91f6fbe6","OTHER","0","Default","NA","Dynamic AOI","NA","creative feedback","456195.73","60866.43","Website 2","69733.3","503667.4","12.08","98.73","NA","NA","NA","25","24","2","8.57","386471","39884.09","65.53","2000","433","0","7","6","19","2","0","386462.43","386462.43","49424.28","81.2","2601.28","359.07","733","2.451","5","9","NA","NA","118.72","12.5","180.82","3791.48","-4584.84","123.6","0"
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","66b39e527acb34bf1441ce7a","OTHER","0","Default","NA","Stimulus","","Website 5","69697.6","321027.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","66b39e527acb34bf1441ce7a","OTHER","0","Default","NA","Dynamic AOI","NA","creative feedback","162398.4","162340.57","Website 5","69697.6","321027.9","50.57","61.59","NA","NA","NA","67","66","1","926.2","93627","73433.43","45.23","304","241","4","37","36","128","1","910.2","93611","93611","49954.5","30.77","390.27","96","201","0.368","26","81","NA","NA","101.15","5.88","77.22","1682.19","-1507.57","141.71","0"
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","66b39e527acb34bf1441ce7a","OTHER","0","Default","NA","Dynamic AOI","NA","verbal","162398.4","162797.22","Website 5","69697.6","321027.9","50.71","61.51","NA","NA","NA","4","3","2","3822.2","96523","7302.87","4.49","1872","2465","0","4","3","22","2","3870.2","96571","96571","3711.5","2.28","168.7","80","64","0.24","3","19","3678.2","96379","91.82","4.98","73.5","1570.5","-1147.61","192.45","0"
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","66b66a32bb1b56d7e788b418","OTHER","0","Default","NA","Stimulus","","Website 5","69670.9","362825.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","66b66a32bb1b56d7e788b418","OTHER","0","Default","NA","Dynamic AOI","NA","verbal","264502.73","86706.62","Website 5","69670.9","362825.9","23.9","68.52","NA","NA","NA","12","11","1","3744.17","198576","15625.81","18.02","287","272","0","10","9","49","1","3760.17","198592","198592","11307","13.04","230.76","255","232","0.262","7","39","NA","NA","84.54","4.41","68.37","1473.25","-945.75","180.95","0"
"Pilot_Copy 30-07-_Copy 12-08-24 13h41m02","66b66a32bb1b56d7e788b418","OTHER","0","Default","NA","Dynamic AOI","NA","creative feedback","265075.4","85875.89","Website 5","69670.9","362825.9","23.67","69.18","NA","NA","NA","28","27","2","7490.5","202895","18950.55","22.07","193","464","2","25","24","46","2","7202.5","202607","202607","15175","17.67","329.89","336.5","207.5","0.358","12","24","NA","NA","88.73","2.67","40.11","825.79","-442.6","145.84","0"
